Date,Open,High,Low,Close,Volume,Change
2020-01-02,5272,5272,5167,5186,6820,-0.018546555639666895
2020-01-03,5225,5245,5188,5209,401,0.004435017354415649
2020-01-06,5178,5178,5107,5129,513,-0.015358034171626067
2020-01-07,5135,5156,5124,5159,490,0.005849093390524418
2020-01-08,5068,5068,5022,5066,2194,-0.018026749370032902
2020-01-09,5109,5109,5034,5078,2799,0.0023687327279904302
2020-01-10,5067,5067,5016,5055,2944,-0.004529342260732538
2020-01-13,5024,5040,4997,5045,3166,-0.001978239366963397
2020-01-14,5061,5136,5048,5138,4106,0.018434093161546095
2020-01-15,5115,5120,5103,5115,547,-0.0044764499805372004
2020-01-16,5107,5118,5063,5123,411,0.0015640273704788932
2020-01-17,5097,5105,5080,5107,3467,-0.003123170017567789
2020-01-20,5096,5152,5089,5134,435,0.005286861170941792
2020-01-21,5118,5122,5097,5107,98,-0.00525905726529019
2020-01-22,5121,5121,5073,5090,415,-0.0033287644409634165
2020-01-23,5072,5072,5033,5066,713,-0.004715127701375277
2020-01-28,4989,4989,4849,4884,1348,-0.035925779707856265
2020-01-29,4858,4858,4821,4853,119,-0.006347256347256303
2020-01-30,4843,4843,4805,4827,1176,-0.0053575108180506925
2020-01-31,4813,4820,4784,4788,502,-0.00807955251709136
2020-02-03,4796,4796,4708,4770,534,-0.003759398496240629
2020-02-04,4753,4757,4738,4753,2570,-0.0035639412997903186
2020-02-05,4780,4799,4776,4799,296,0.009678098043341077
2020-02-06,4830,4919,4830,4924,6579,0.02604709314440501
2020-02-07,4876,4876,4815,4857,698,-0.013606823720552441
2020-02-10,4816,4816,4745,4780,764,-0.01585340745316044
2020-02-11,4771,4800,4771,4803,351,0.004811715481171541
2020-02-12,4805,4834,4759,4834,4339,0.006454299396210672
2020-02-13,4803,4807,4757,4759,2428,-0.015515101365328965
2020-02-14,4725,4767,4725,4744,1145,-0.003151922672830376
2020-02-17,4756,4756,4679,4707,782,-0.007799325463743623
2020-02-18,4657,4684,4636,4644,2973,-0.013384321223709361
2020-02-19,4670,4670,4609,4625,1240,-0.004091300602928505
2020-02-20,4639,4639,4596,4631,1333,0.0012972972972973285
2020-02-21,4585,4585,4544,4569,751,-0.013388037141006226
2020-02-24,4514,4514,4388,4389,4130,-0.0393959290873277
2020-02-25,4361,4440,4340,4426,3459,0.008430166324903121
2020-02-26,4353,4411,4339,4395,4005,-0.007004066877541848
2020-02-27,4383,4409,4379,4413,1798,0.004095563139931757
2020-02-28,4337,4337,4296,4315,335,-0.02220711534103781
2020-03-02,4341,4341,4237,4263,3132,-0.012050984936268883
2020-03-03,4315,4315,4230,4236,5895,-0.006333567909922566
2020-03-04,4223,4302,4223,4297,1777,0.014400377714825385
2020-03-05,4280,4310,4269,4297,730,0.0
2020-03-06,4231,4231,4174,4188,738,-0.025366534791715134
2020-03-09,4124,4124,3959,3962,2165,-0.05396370582617005
2020-03-10,3940,3960,3922,3953,1177,-0.002271580010095864
2020-03-11,3941,4030,3901,3935,3130,-0.004553503668100145
2020-03-12,3863,3863,3685,3691,2498,-0.06200762388818293
2020-03-13,3543,3596,3356,3596,3082,-0.02573828230831754
2020-03-16,3649,3649,3494,3498,828,-0.02725250278086766
2020-03-17,3351,3367,3256,3285,14706,-0.06089193825042882
2020-03-18,3275,3287,3151,3155,17641,-0.0395738203957382
2020-03-19,3161,3183,2814,2854,30622,-0.09540412044374014
2020-03-20,2853,3114,2798,3117,45692,0.09215136650315348
2020-03-23,2886,2958,2843,2895,3503,-0.07122232916265636
2020-03-24,2942,3106,2894,3110,5270,0.07426597582037986
2020-03-25,3276,3427,3211,3430,47001,0.10289389067524124
2020-03-26,3450,3536,3410,3450,10515,0.005830903790087438
2020-03-27,3569,3633,3439,3571,15929,0.0350724637681159
2020-03-30,3445,3532,3379,3535,4600,-0.010081209745169462
2020-03-31,3603,3618,3528,3603,7106,0.01923620933521919
2020-04-01,3552,3583,3388,3389,5942,-0.05939494865389949
2020-04-02,3368,3481,3326,3483,3376,0.027736795514901047
2020-04-03,3452,3486,3376,3400,1782,-0.023830031581969613
2020-04-06,3430,3532,3430,3535,15735,0.03970588235294126
2020-04-07,3614,3618,3548,3622,11409,0.024611032531824506
2020-04-08,3603,3603,3533,3547,3211,-0.020706791827719506
2020-04-09,3610,3610,3558,3591,3065,0.012404849168311305
2020-04-10,3586,3740,3586,3745,13202,0.042884990253411415
2020-04-13,3739,3751,3672,3684,17685,-0.01628838451268355
2020-04-14,3705,3738,3662,3734,4886,0.01357220412595006
2020-04-16,3618,3660,3590,3660,7943,-0.019817889662560262
2020-04-17,3706,3753,3681,3706,40222,0.012568306010928953
2020-04-20,3715,3737,3682,3687,14983,-0.005126821370750156
2020-04-21,3667,3671,3568,3611,24978,-0.020612964469758577
2020-04-22,3591,3626,3515,3629,2059,0.004984768762115843
2020-04-23,3625,3637,3617,3642,19545,0.003582254064480539
2020-04-24,3610,3610,3583,3591,4245,-0.014003294892915963
2020-04-27,3582,3845,3582,3849,10768,0.07184628237259827
2020-04-28,3935,3984,3821,3879,13992,0.0077942322681214815
2020-04-29,3903,3966,3887,3938,10235,0.0152101056973446
2020-05-04,3828,3828,3770,3782,11269,-0.03961401726764857
2020-05-06,3836,3836,3766,3799,6647,0.004494976203067269
2020-05-07,3710,3799,3710,3799,3625,0.0
2020-05-08,3825,3844,3817,3830,18933,0.008160042116346355
2020-05-11,3805,3842,3772,3775,3479,-0.01436031331592691
