Date,Open,High,Low,Close,Volume,Change
2022-11-22,10000,10000,9995,10000,677288,
2022-11-23,10000,10000,9995,10000,916812,0.0
2022-11-24,10000,10010,10000,10010,646245,0.0009999999999998899
2022-11-25,10020,10025,10015,10025,538529,0.0014985014985013922
2022-11-28,10030,10030,10025,10030,270870,0.0004987531172069293
2022-11-29,10030,10030,10025,10025,537318,-0.0004985044865404298
2022-11-30,10030,10030,10025,10030,693225,0.0004987531172069293
2022-12-01,10030,10040,10030,10040,607287,0.0009970089730808596
2022-12-02,10045,10050,10045,10050,1393672,0.0009960159362549792
2022-12-05,10050,10055,10050,10055,135105,0.0004975124378110429
2022-12-06,10055,10060,10055,10060,442374,0.0004972650422674363
2022-12-07,10060,10065,10060,10065,92972,0.0004970178926442248
2022-12-08,10065,10065,10060,10060,88796,-0.0004967709885742577
2022-12-09,10065,10075,10060,10070,500368,0.0009940357852882276
2022-12-12,10075,10075,10070,10075,196122,0.0004965243296921606
2022-12-13,10075,10080,10070,10070,91993,-0.0004962779156327812
2022-12-14,10075,10075,10070,10075,75253,0.0004965243296921606
2022-12-15,10080,10085,10075,10085,200441,0.0009925558312655625
2022-12-16,10085,10090,10085,10090,173190,0.0004957858205254517
2022-12-19,10090,10090,10085,10090,81227,0.0
2022-12-20,10090,10095,10090,10095,273885,0.0004955401387511937
2022-12-21,10090,10090,10085,10090,128474,-0.0004952947003467045
2022-12-22,10095,10100,10095,10100,95135,0.0009910802775023875
2022-12-23,10100,10100,10095,10100,66336,0.0
2022-12-26,10105,10105,10100,10105,98866,0.0004950495049504955
2022-12-27,10105,10105,10100,10105,72225,0.0
2022-12-28,10105,10110,10105,10110,42230,0.0004948045522019662
2022-12-29,10105,10115,10105,10115,71677,0.0004945598417409602
2023-01-02,10115,10115,10110,10115,72569,0.0
2023-01-03,10115,10115,10110,10115,53557,0.0
2023-01-04,10125,10125,10120,10125,105446,0.000988630746416197
2023-01-05,10130,10135,10130,10135,88941,0.0009876543209876854
2023-01-06,10135,10140,10135,10140,94802,0.0004933399111988201
2023-01-09,10140,10140,10135,10140,238692,0.0
2023-01-10,10145,10150,10140,10150,84585,0.0009861932938854956
2023-01-11,10150,10150,10145,10150,72314,0.0
2023-01-12,10150,10155,10150,10155,461442,0.0004926108374383453
2023-01-13,10155,10160,10155,10160,528878,0.000492368291482137
2023-01-16,10160,10165,10155,10160,277637,0.0
2023-01-17,10160,10160,10155,10155,364506,-0.0004921259842519676
2023-01-18,10160,10165,10160,10165,44825,0.000984736582964052
2023-01-19,10170,10175,10165,10175,88373,0.000983767830792015
2023-01-20,10175,10180,10175,10175,87100,0.0
2023-01-25,10180,10180,10175,10175,129540,0.0
2023-01-26,10175,10180,10175,10180,60080,0.0004914004914005066
2023-01-27,10180,10185,10180,10185,75374,0.0004911591355598599
2023-01-30,10185,10185,10180,10185,24287,0.0
2023-01-31,10185,10190,10185,10190,42261,0.0004909180166912108
2023-02-01,10185,10190,10185,10190,55518,0.0
2023-02-02,10190,10200,10190,10200,99184,0.0009813542688910104
2023-02-03,10195,10200,10190,10200,59095,0.0
2023-02-06,10200,10205,10200,10205,202292,0.0004901960784313708
2023-02-07,10200,10200,10195,10200,82256,-0.0004899559039686086
2023-02-08,10200,10205,10200,10205,53110,0.0004901960784313708
2023-02-09,10205,10210,10205,10210,40792,0.0004899559039686086
2023-02-10,10205,10205,10200,10205,74393,-0.0004897159647404559
2023-02-13,10205,10205,10200,10205,28971,0.0
2023-02-14,10200,10200,10195,10195,63442,-0.0009799118079373281
2023-02-15,10200,10200,10195,10200,38788,0.0004904364884747991
2023-02-16,10200,10200,10190,10195,69468,-0.0004901960784313708
2023-02-17,10190,10200,10190,10195,167187,0.0
2023-02-20,10190,10195,10190,10195,76400,0.0
2023-02-21,10195,10195,10190,10190,31449,-0.0004904364884746881
2023-02-22,10190,10195,10190,10195,85425,0.0004906771344455052
2023-02-23,10195,10195,10190,10190,44257,-0.0004904364884746881
2023-02-24,10190,10195,10190,10190,31755,0.0
2023-02-27,10190,10195,10190,10195,16440,0.0004906771344455052
2023-02-28,10190,10200,10190,10200,75094,0.0004904364884747991
2023-03-02,10195,10200,10190,10200,98627,0.0
2023-03-03,10190,10200,10190,10200,86685,0.0
2023-03-06,10195,10200,10195,10195,42283,-0.0004901960784313708
2023-03-07,10195,10200,10195,10195,26468,0.0
2023-03-08,10200,10210,10200,10210,131440,0.0014713094654241754
2023-03-09,10205,10210,10200,10210,10203,0.0
2023-03-10,10200,10210,10200,10205,23464,-0.0004897159647404559
2023-03-13,10205,10215,10205,10210,32219,0.0004899559039686086
2023-03-14,10215,10225,10215,10215,76560,0.0004897159647403448
2023-03-15,10220,10225,10220,10220,35884,0.0004894762604013003
2023-03-16,10230,10235,10225,10235,38646,0.0014677103718199191
2023-03-17,10230,10235,10230,10235,94048,0.0
2023-03-20,10230,10235,10230,10230,20112,-0.0004885197850512668
2023-03-21,10235,10240,10235,10240,14159,0.0009775171065493637
2023-03-22,10230,10240,10230,10240,29187,0.0
2023-03-23,10235,10245,10230,10240,106354,0.0
2023-03-24,10240,10240,10235,10240,17999,0.0
2023-03-27,10240,10245,10240,10245,22533,0.00048828125
2023-03-28,10245,10245,10240,10245,42058,0.0
2023-03-29,10245,10245,10240,10240,21098,-0.00048804294777937685
2023-03-30,10240,10250,10240,10250,22571,0.0009765625
