Date,Open,High,Low,Close,Volume,Change
2020-01-02,7335,7384,7287,7333,197317,0.0
2020-01-03,7399,7493,7267,7283,75693,-0.006818491749625011
2020-01-06,7197,7264,7187,7224,91119,-0.008101057256625022
2020-01-07,7295,7295,7243,7263,27605,0.00539867109634562
2020-01-08,7180,7180,6984,7036,248769,-0.03125430262976736
2020-01-09,7188,7310,7163,7298,46348,0.03723706651506542
2020-01-10,7316,7606,7316,7601,195178,0.0415182241710057
2020-01-13,7654,7727,7614,7656,347201,0.00723589001447178
2020-01-14,7770,7914,7723,7759,502571,0.013453500522466078
2020-01-15,7761,7761,7679,7710,72348,-0.006315246810155939
2020-01-16,7723,7802,7683,7804,101849,0.012191958495460398
2020-01-17,7817,7889,7782,7824,163203,0.0025627883136853935
2020-01-20,7860,8041,7860,7972,305714,0.01891615541922298
2020-01-21,8002,8027,7880,7907,120611,-0.00815353738083291
2020-01-22,7900,8039,7900,8042,222042,0.0170734791956495
2020-01-23,8027,8091,7989,8027,170075,-0.00186520765978615
2020-01-28,7698,7844,7688,7844,358518,-0.022798056559113045
2020-01-29,7943,7948,7786,7902,257208,0.007394186639469558
2020-01-30,7967,8086,7831,7907,624985,0.0006327512022272774
2020-01-31,7964,7964,7669,7705,394560,-0.02554698368534214
2020-02-03,7493,7908,7448,7892,491263,0.024269954574951402
2020-02-04,8092,8254,8092,8234,916597,0.0433350228079068
2020-02-05,8311,8450,8244,8296,1035597,0.00752975467573469
2020-02-06,8234,8391,8189,8391,371315,0.011451301832208216
2020-02-07,8403,8506,8398,8475,475616,0.010010725777618967
2020-02-10,8378,8503,8329,8505,337524,0.003539823008849474
2020-02-11,8532,8976,8532,8891,1389225,0.045385067607289775
2020-02-12,8869,8902,8779,8881,622267,-0.0011247328759419473
2020-02-13,8886,8960,8798,8837,512616,-0.004954397027361779
2020-02-14,8886,8931,8803,8861,875501,0.002715853796537271
2020-02-17,8813,8851,8704,8842,504571,-0.0021442275138245925
2020-02-18,8802,8892,8661,8708,837041,-0.015154942320741882
2020-02-19,8847,8857,8576,8703,653471,-0.0005741846577859144
2020-02-20,8739,8811,8560,8787,537021,0.009651844191657988
2020-02-21,8585,8709,8498,8510,713847,-0.031523842039376304
2020-02-24,8211,8372,8176,8244,932726,-0.03125734430082261
2020-02-25,8209,8406,8140,8406,901184,0.01965065502183405
2020-02-26,8234,8336,8174,8266,460797,-0.016654770402093733
2020-02-27,8230,8289,7969,8002,559605,-0.031938059520929096
2020-02-28,7775,7844,7583,7616,813573,-0.04823794051487129
2020-03-02,7682,7918,7562,7877,464098,0.03426995798319332
2020-03-03,8165,8180,7875,7892,573946,0.0019042782785323453
2020-03-04,7811,8103,7811,8105,479139,0.026989356310187507
2020-03-05,8205,8215,8063,8120,869859,0.0018507094386182033
2020-03-06,8007,8061,7895,8002,524685,-0.014532019704433519
2020-03-09,7736,7751,7474,7506,845761,-0.06198450387403154
2020-03-10,7415,7626,7370,7601,652072,0.012656541433519797
2020-03-11,7597,7617,7248,7308,505475,-0.038547559531640574
2020-03-12,7201,7340,6786,6917,741702,-0.05350301039956218
2020-03-13,6271,6780,6164,6616,817938,-0.04351597513372851
2020-03-16,6722,6752,6110,6111,766107,-0.07633010882708591
2020-03-17,5714,6206,5714,6032,681264,-0.012927507772868552
2020-03-18,6029,6078,5456,5458,854837,-0.09515915119363394
2020-03-19,5555,5598,4407,4475,1515425,-0.1801026016855991
2020-03-20,4773,5131,4645,5133,590161,0.1470391061452514
2020-03-23,4704,5139,4674,4875,665233,-0.05026300409117479
2020-03-24,5114,5471,5005,5472,411181,0.1224615384615384
2020-03-25,5802,5964,5639,5908,1482300,0.07967836257309946
2020-03-26,5964,6108,5734,5834,512158,-0.012525389302640466
2020-03-27,6123,6128,5639,5883,403443,0.008399040109701827
2020-03-30,5599,5915,5584,5883,310422,0.0
2020-03-31,5974,6019,5782,5938,653141,0.009348971613122536
2020-04-01,5891,6099,5750,5755,318621,-0.03081845739306166
2020-04-02,5802,5930,5649,5918,320824,0.028323197219808804
2020-04-03,6118,6133,5832,5938,354504,0.0033795201081445736
2020-04-06,5970,6200,5916,6190,342560,0.042438531492084985
