Date,Open,High,Low,Close,Volume,Change
2020-01-02,20351,20351,20102,20147,314,-0.009586078065087045
2020-01-03,20338,20356,20001,20138,30483,-0.00044671663274931106
2020-01-06,19967,19971,19858,19949,2152,-0.009385241831363578
2020-01-07,20138,20138,20056,20138,60704,0.009474159105719693
2020-01-08,19795,19967,19795,19880,5473,-0.012811599960274145
2020-01-09,20103,20194,20052,20197,37664,0.015945674044265612
2020-01-10,20224,20416,20207,20422,105529,0.011140268356686578
2020-01-13,20466,20630,20393,20636,11084,0.010478895308980496
2020-01-14,20746,20783,20628,20718,42080,0.003973638301996596
2020-01-15,20613,20653,20580,20640,1195,-0.003764842166232296
2020-01-16,20603,20767,20589,20771,217,0.006346899224806135
2020-01-17,20927,20927,20760,20838,169735,0.0032256511482355865
2020-01-20,20930,21022,20908,20932,316,0.004510989538343502
2020-01-21,20911,20911,20721,20738,152,-0.009268106248805696
2020-01-22,20771,20987,20751,20995,145,0.012392709036551208
2020-01-23,20751,20871,20721,20748,3895,-0.0117647058823529
2020-01-28,20265,20284,20052,20152,16256,-0.02872566030460766
2020-01-29,20212,20303,20122,20229,6295,0.003820960698689868
2020-01-30,20170,20170,19776,19862,24503,-0.01814227099708343
2020-01-31,19910,19982,19626,19632,460,-0.011579901319101804
2020-02-03,19349,19617,19263,19619,267,-0.0006621841890790403
2020-02-04,19622,19969,19622,19969,5414,0.01783984912584735
2020-02-05,20093,20142,19923,20046,17679,0.0038559767639840814
2020-02-06,20209,20602,20209,20574,5998,0.02633941933552819
2020-02-07,20543,20543,20320,20471,56255,-0.0050063186546126515
2020-02-10,20192,20376,20171,20329,202063,-0.006936642079038657
2020-02-11,20447,20616,20439,20579,440,0.012297702789118903
2020-02-12,20565,20722,20462,20724,283056,0.007046017785120817
2020-02-13,20762,20812,20666,20724,689,0.0
2020-02-14,20622,20791,20567,20772,55,0.0023161551823971394
2020-02-17,20688,20772,20629,20758,163,-0.0006739842095128123
2020-02-18,20639,20639,20397,20454,153,-0.014644956161479872
2020-02-19,20552,20552,20284,20408,1837,-0.0022489488608584685
2020-02-20,20538,20566,20197,20329,113,-0.0038710309682477018
2020-02-21,20001,20166,19997,20028,209,-0.014806434158099235
2020-02-24,19605,19605,19253,19256,1135,-0.03854603555022973
2020-02-25,19099,19479,19099,19482,5083,0.0117366015787288
2020-02-26,19105,19299,19061,19233,13807,-0.012781028641823178
2020-02-27,19179,19276,18961,19030,920,-0.010554775646025027
2020-02-28,18710,18710,18310,18405,25585,-0.03284287966368893
2020-03-02,18396,18633,18241,18537,10940,0.007171964140179288
2020-03-03,18948,18961,18629,18633,1765,0.005178831526136962
2020-03-04,18440,19072,18440,19072,6090,0.023560349916814216
