Date,Open,High,Low,Close,Volume,Change
2022-11-22,10000,10000,10000,10000,435959,
2022-11-23,10000,10000,9995,10000,388756,0.0
2022-11-24,10000,10005,9995,10005,338175,0.0004999999999999449
2022-11-25,10015,10020,10010,10020,429894,0.0014992503748125774
2022-11-28,10025,10030,10025,10030,284407,0.0009980039920158834
2022-11-29,10025,10025,10020,10020,318595,-0.0009970089730807485
2022-11-30,10020,10025,10015,10025,277299,0.0004990019960080527
2022-12-01,10300,10300,10025,10030,516066,0.0004987531172069293
2022-12-02,10030,10035,10030,10035,224382,0.0004985044865404298
2022-12-05,10035,10035,10030,10035,25897,0.0
2022-12-06,10035,10040,10030,10040,228771,0.0004982561036372957
2022-12-07,10040,10040,10040,10040,507759,0.0
2022-12-08,10040,10045,10035,10045,14627,0.0004980079681276006
2022-12-09,10040,10045,10040,10040,363583,-0.0004977600796416404
2022-12-12,10040,10045,10040,10045,9802,0.0004980079681276006
2022-12-13,10045,10045,10040,10045,7125,0.0
2022-12-14,10045,10045,10040,10045,10983,0.0
2022-12-15,10045,10050,10040,10050,10336,0.0004977600796416404
2022-12-16,10045,10050,10045,10045,41680,-0.0004975124378109319
2022-12-19,10045,10050,10045,10050,11211,0.0004977600796416404
2022-12-20,10045,10045,10040,10045,24279,-0.0004975124378109319
2022-12-21,10045,10045,10040,10040,55395,-0.0004977600796416404
2022-12-22,10040,10045,10040,10040,20134,0.0
2022-12-23,10040,10045,10040,10045,10441,0.0004980079681276006
2022-12-26,10045,10045,10040,10045,15897,0.0
2022-12-27,10045,10050,10040,10045,116467,0.0
2022-12-28,10050,10050,10045,10050,6412,0.0004977600796416404
2022-12-29,10055,10055,10050,10055,23010,0.0004975124378110429
2023-01-02,10055,10060,10050,10060,56765,0.0004972650422674363
2023-01-03,10055,10060,10050,10060,2591,0.0
2023-01-04,10060,10065,10055,10065,103580,0.0004970178926442248
2023-01-05,10065,10070,10065,10070,7098,0.0004967709885743687
2023-01-06,10070,10075,10070,10075,28920,0.0004965243296921606
2023-01-09,10070,10075,10070,10075,42945,0.0
2023-01-10,10075,10075,10070,10075,4327,0.0
