Date,Open,High,Low,Close,Volume,Change
2020-01-02,8686,8691,8570,8607,5726,-0.009437219472896774
2020-01-03,8621,8738,8611,8664,6861,0.0066225165562914245
2020-01-06,8659,8674,8568,8659,8473,-0.0005771006463527462
2020-01-07,8734,8877,8696,8879,14776,0.02540709088809323
2020-01-08,8824,8844,8678,8814,15315,-0.007320644216691097
2020-01-09,8811,8968,8811,8971,389314,0.017812570909915948
2020-01-10,8968,9057,8968,9060,3653,0.00992085609185156
2020-01-13,9138,9177,9054,9180,6485,0.013245033112582849
2020-01-14,9197,9255,9158,9219,2238597,0.00424836601307188
2020-01-15,9183,9283,9183,9284,3875,0.007050656253389631
2020-01-16,9276,9339,9276,9341,2936,0.00613959500215433
2020-01-17,9391,9391,9256,9316,11221,-0.002676372979338426
2020-01-20,9373,9373,9228,9259,9042,-0.006118505796479212
2020-01-21,9256,9291,9129,9161,11588,-0.010584296360298118
2020-01-22,9238,9315,9208,9264,11981,0.011243314048684727
2020-01-23,9263,9281,9173,9274,3607,0.0010794473229707169
2020-01-28,8982,9193,8982,9065,118758,-0.022536122492991195
2020-01-29,9203,9203,9067,9119,1521,0.0059569773855487895
2020-01-30,9115,9206,9060,9146,4262,0.00296085097050125
2020-01-31,9094,9123,8977,8990,18977,-0.01705663678110647
2020-02-03,8825,9019,8825,8985,7621,-0.0005561735261401246
2020-02-04,9000,9180,8972,9170,234703,0.02058987200890372
2020-02-05,9251,9251,9095,9151,53885,-0.0020719738276989697
2020-02-06,9135,9315,9135,9309,5091,0.017265872582231445
2020-02-07,9306,9431,9271,9316,274778,0.0007519604683638992
2020-02-10,9143,9265,9143,9244,14464,-0.007728638900815765
2020-02-11,9278,9301,9223,9299,735989,0.005949805279100051
2020-02-12,9295,9347,9210,9350,10142,0.005484460694698434
2020-02-13,9346,9421,9291,9321,6763,-0.003101604278074821
2020-02-14,9320,9510,9320,9489,18232,0.018023817186997082
2020-02-17,9490,9531,9440,9520,122862,0.0032669406681420377
2020-02-18,9471,9496,9428,9459,23876,-0.006407563025210061
2020-02-19,9537,9727,9527,9730,229855,0.02864996299820266
2020-02-20,9728,9798,9603,9663,152863,-0.006885919835560084
2020-02-21,9532,9675,9527,9569,228215,-0.009727827796750521
2020-02-24,9342,9485,9315,9331,18610,-0.024871982443306462
2020-02-25,9330,9483,9218,9484,16852,0.0163969563819526
2020-02-26,9409,9409,9299,9404,12238,-0.008435259384226068
2020-02-27,9352,9377,9081,9123,32278,-0.02988090174393876
2020-02-28,8957,9039,8782,8829,49673,-0.03222624136797103
2020-03-02,9009,9024,8796,8985,37703,0.01766904519198098
2020-03-03,9207,9212,9027,9050,28474,0.0072342793544797335
2020-03-04,9099,9414,9099,9389,78953,0.037458563535911704
