Date,Open,High,Low,Close,Volume,Change
2021-04-09,9712,9726,9689,9712,3447405,
2021-04-12,9697,9697,9624,9697,2205400,-0.001544481054365776
2021-04-13,9591,9591,9555,9572,2744861,-0.012890584716922726
2021-04-14,9550,9550,9464,9466,3015362,-0.011073965733389035
2021-04-15,9371,9384,9332,9384,1742161,-0.008662581871962782
2021-04-16,9511,9531,9469,9490,2672680,0.011295822676896883
2021-04-19,9469,9501,9444,9490,2005471,0.0
2021-04-20,9258,9258,9192,9209,2977822,-0.029610115911485768
2021-04-21,9031,9043,9001,9035,3515597,-0.018894559669888178
2021-04-22,9299,9338,9274,9341,1643578,0.03386828998339797
2021-04-23,9130,9147,9100,9147,2519993,-0.020768654319666013
2021-04-26,9247,9291,9225,9247,1564974,0.010932546190007608
2021-04-27,9357,9394,9352,9394,1693961,0.015897047691143085
2021-04-28,9341,9341,9309,9341,1590655,-0.005641899084522062
2021-04-29,9230,9252,9205,9252,1462137,-0.009527887806444757
2021-04-30,9218,9218,9167,9218,1529016,-0.0036748811067877085
2021-05-03,9056,9113,9051,9113,960704,-0.011390757214146285
2021-05-04,8992,9000,8955,8992,1704396,-0.013277735103698007
2021-05-06,8917,8961,8897,8963,1549837,-0.003225088967971579
2021-05-07,8961,8983,8951,8983,1278023,0.002231395738034214
2021-05-10,9034,9044,9012,9016,638745,0.003673605699654914
2021-05-11,8621,8626,8536,8567,2253883,-0.04980035492457857
2021-05-12,8647,8697,8583,8659,1035089,0.010738881755573804
2021-05-13,8315,8434,8305,8420,1242619,-0.02760133964661049
2021-05-14,8491,8577,8491,8577,468625,0.018646080760094996
2021-05-17,8708,8785,8708,8755,595484,0.020753177101550557
2021-05-18,8738,8765,8708,8760,436448,0.0005711022272987254
2021-05-20,8780,8802,8760,8802,440805,0.004794520547945158
2021-05-21,8988,9014,8974,9006,622563,0.023176550783912786
2021-05-24,8936,8978,8921,8948,496818,-0.006440151010437489
2021-05-25,9140,9166,9086,9162,565167,0.023915958873491183
2021-05-26,9161,9170,9120,9137,485853,-0.0027286618642218263
2021-05-27,9134,9137,9085,9137,443727,0.0
2021-05-28,9178,9205,9173,9195,381887,0.006347816569990172
2021-05-31,9225,9276,9215,9237,717370,0.004567699836867778
2021-06-01,9237,9237,9171,9228,683049,-0.0009743423189346734
2021-06-02,9164,9176,9120,9176,486092,-0.005635023840485531
2021-06-03,9231,9277,9231,9277,421415,0.01100697471665213
2021-06-04,9066,9132,9066,9128,972791,-0.01606122668966259
2021-06-07,9292,9297,9255,9272,546055,0.015775635407537347
2021-06-08,9230,9266,9225,9252,498016,-0.002157031924072461
2021-06-09,9220,9220,9193,9195,415520,-0.006160830090791158
2021-06-10,9178,9188,9164,9190,545432,-0.0005437737901032857
2021-06-11,9247,9247,9206,9223,474677,0.0035908596300326945
2021-06-14,9225,9348,9225,9351,555974,0.013878347609237673
2021-06-15,9400,9476,9400,9466,1021008,0.012298149930488611
2021-06-16,9403,9403,9385,9403,610254,-0.006655398267483625
2021-06-17,9381,9393,9308,9389,705857,-0.0014888865255769934
