Date,Open,High,Low,Close,Volume,Change
2020-01-02,5641,5641,5562,5600,14529,-0.005328596802841923
2020-01-03,5619,5666,5589,5609,27509,0.001607142857142918
2020-01-06,5580,5580,5494,5496,29812,-0.020146193617400554
2020-01-07,5528,5546,5503,5509,5107,0.002365356622998638
2020-01-08,5456,5456,5351,5376,5363,-0.02414231257941546
2020-01-09,5425,5453,5411,5453,9731,0.01432291666666674
2020-01-10,5448,5474,5431,5465,3054,0.0022006235099945037
2020-01-13,5467,5503,5441,5504,13687,0.007136322049405397
2020-01-14,5519,5592,5514,5587,67707,0.015079941860465018
2020-01-15,5599,5664,5534,5648,18878,0.010918202971183177
2020-01-16,5647,5647,5598,5623,21391,-0.004426345609065185
2020-01-17,5620,5660,5620,5648,6414,0.0044460252534235245
2020-01-20,5660,5750,5660,5722,29345,0.01310198300283294
2020-01-21,5719,5754,5659,5665,75412,-0.009961551904928312
2020-01-22,5673,5673,5625,5648,3643,-0.0030008826125330623
2020-01-23,5624,5641,5586,5587,3354,-0.010800283286118928
2020-01-28,5480,5518,5320,5322,188889,-0.04743153749776263
2020-01-29,5385,5403,5320,5405,4058,0.015595640736565164
2020-01-30,5463,5463,5338,5366,13966,-0.007215541165587425
2020-01-31,5359,5386,5242,5253,10477,-0.02105851658591129
2020-02-03,5181,5198,5082,5188,53189,-0.01237388159147157
2020-02-04,5173,5225,5147,5197,15685,0.001734772552043129
2020-02-05,5241,5241,5167,5218,50708,0.0040407927650567554
2020-02-06,5277,5514,5277,5514,39385,0.05672671521655803
2020-02-07,5506,5546,5419,5548,7017,0.006166122597025758
2020-02-10,5503,5519,5446,5504,13613,-0.007930785868781598
2020-02-11,5506,5558,5498,5531,2425,0.004905523255813948
2020-02-12,5514,5572,5502,5535,9930,0.000723196528656711
2020-02-13,5548,5572,5475,5491,30938,-0.007949412827461644
2020-02-14,5475,5489,5428,5491,15082,0.0
2020-02-17,5481,5508,5454,5509,2137,0.0032780914223273783
2020-02-18,5481,5512,5450,5458,112560,-0.009257578507896214
2020-02-19,5503,5519,5449,5504,179446,0.008427995602784843
2020-02-20,5498,5498,5372,5379,28757,-0.022710755813953543
2020-02-21,5338,5338,5239,5240,134558,-0.025841234430191484
2020-02-24,5154,5154,5054,5056,61767,-0.03511450381679393
2020-02-25,5037,5105,5027,5096,65451,0.007911392405063333
2020-02-26,5031,5114,4988,5105,63873,0.001766091051805363
2020-02-27,5094,5129,5055,5075,95992,-0.005876591576885359
2020-02-28,4976,5002,4884,4918,88225,-0.030935960591133016
2020-03-02,4904,4933,4830,4880,29976,-0.007726718178121206
2020-03-03,4932,4958,4840,4849,100222,-0.006352459016393475
2020-03-04,4890,4990,4890,4966,16442,0.024128686327077764
2020-03-05,4991,5044,4979,5046,12412,0.01610954490535632
2020-03-06,4995,4995,4886,4906,4121,-0.027744748315497447
2020-03-09,4811,4811,4655,4675,103574,-0.047085201793722
2020-03-10,4604,4682,4604,4680,5084,0.0010695187165774556
2020-03-11,4694,4708,4547,4602,87292,-0.01666666666666672
2020-03-12,4585,4585,4350,4449,117984,-0.033246414602346785
2020-03-13,4073,4280,4003,4210,128295,-0.05371993706450884
2020-03-16,4257,4257,4046,4046,17978,-0.038954869358669875
2020-03-17,3823,4010,3823,3938,36974,-0.026693030153237762
2020-03-18,3920,3933,3655,3658,257485,-0.0711020822752666
2020-03-19,3671,3701,3216,3216,17563,-0.12083105522143245
2020-03-20,3297,3487,3234,3490,18171,0.08519900497512434
2020-03-23,3284,3339,3180,3294,4113,-0.056160458452722106
2020-03-24,3362,3592,3344,3594,9893,0.09107468123861562
2020-03-25,3730,3904,3700,3907,11258,0.08708959376739012
2020-03-26,3911,4015,3861,3950,15635,0.011005886869720927
2020-03-27,4158,4171,3877,4019,14643,0.01746835443037975
2020-03-30,3932,4122,3917,4076,11924,0.014182632495645775
2020-03-31,4122,4144,4045,4111,7169,0.008586849852796785
2020-04-01,4079,4161,3978,4007,10566,-0.02529798102651426
2020-04-02,4014,4110,3947,4111,32803,0.025954579485899743
2020-04-03,4100,4227,4061,4220,4093,0.02651423011432752
2020-04-06,4230,4346,4230,4340,6339,0.028436018957346043
2020-04-07,4416,4416,4300,4384,12057,0.010138248847926246
2020-04-08,4373,4412,4309,4324,31371,-0.013686131386861367
2020-04-09,4361,4405,4343,4371,28255,0.010869565217391353
2020-04-10,4382,4515,4382,4458,9289,0.019903912148249825
2020-04-13,4547,4573,4422,4424,8509,-0.007626738447734427
2020-04-14,4447,4525,4443,4467,1909,0.009719710669077841
2020-04-16,4434,4465,4370,4467,2068,0.0
2020-04-17,4459,4525,4459,4501,72594,0.007611372285650342
2020-04-20,4487,4547,4473,4498,5707,-0.0006665185514329597
2020-04-21,4486,4498,4408,4471,42428,-0.006002667852378796
2020-04-22,4416,4434,4347,4437,3468,-0.0076045627376425395
2020-04-23,4463,4506,4447,4449,2068,0.0027045300878971723
2020-04-24,4432,4473,4416,4432,374,-0.0038210833895256924
2020-04-27,4473,4511,4443,4501,5146,0.015568592057761732
2020-04-28,4512,4562,4498,4537,3691,0.007998222617196182
