Date,Open,High,Low,Close,Volume,Change
2020-01-02,5457,5509,5408,5498,50359,0.0071441655980948315
2020-01-03,5514,5514,5428,5488,13596,-0.0018188432157147938
2020-01-06,5495,5495,5329,5331,12540,-0.028607871720116584
2020-01-07,5368,5504,5368,5503,10719,0.03226411555055342
2020-01-08,5534,5534,5298,5375,17209,-0.023260039978193703
2020-01-09,5467,5551,5467,5553,28611,0.03311627906976744
2020-01-10,5561,5576,5531,5578,11902,0.004502070952638215
2020-01-13,5580,5870,5580,5841,89875,0.04714951595553951
2020-01-14,5910,5910,5822,5850,235357,0.0015408320493066618
2020-01-15,5846,5881,5802,5884,50671,0.005811965811965747
2020-01-16,5851,5896,5846,5899,11766,0.0025492861998639427
2020-01-17,5866,5924,5856,5869,14968,-0.005085607730123787
2020-01-20,5866,5946,5789,5802,41350,-0.01141591412506393
2020-01-21,5788,5822,5686,5718,33482,-0.014477766287487093
2020-01-22,5720,5797,5715,5797,33556,0.013816019587268302
2020-01-23,5749,5767,5710,5762,17451,-0.006037605658098966
2020-01-28,5378,5469,5353,5379,42455,-0.06646997570288093
2020-01-29,5467,5539,5408,5513,19046,0.024911693623349995
2020-01-30,5580,5580,5394,5434,20940,-0.014329766007618372
2020-01-31,5387,5480,5299,5306,19615,-0.02355539197644463
2020-02-03,5116,5409,5116,5409,212491,0.019411986430456052
2020-02-04,5447,5529,5418,5503,8507,0.017378443335182014
2020-02-05,5559,5569,5447,5478,19578,-0.004542976558240985
2020-02-06,5521,5539,5486,5533,17437,0.010040160642570184
2020-02-07,5524,5529,5481,5523,15974,-0.0018073377914332722
2020-02-10,5569,5569,5501,5563,13809,0.007242440702516673
2020-02-11,5589,5618,5536,5568,34239,0.0008987956138775122
2020-02-12,5591,5611,5561,5613,23076,0.0080818965517242
2020-02-13,5675,5831,5620,5747,94273,0.023873151612328503
2020-02-14,5753,5753,5636,5693,79200,-0.009396206716547728
2020-02-17,5735,5836,5695,5802,42622,0.019146320042157106
2020-02-18,5822,5837,5701,5728,32382,-0.012754222681833904
2020-02-19,5714,5748,5607,5673,21830,-0.0096019553072626
2020-02-20,5668,5668,5506,5528,26681,-0.025559668605676045
2020-02-21,5411,5509,5338,5360,26709,-0.03039073806078152
2020-02-24,5241,5281,5139,5171,12009,-0.03526119402985073
2020-02-25,5110,5276,5095,5276,18701,0.020305550183716825
2020-02-26,5158,5301,5143,5231,19207,-0.00852918877937836
2020-02-27,5237,5327,5046,5102,9850,-0.02466067673484995
2020-02-28,5069,5069,4778,4839,29596,-0.051548412387299125
2020-03-02,4897,4932,4748,4933,28808,0.019425501136598466
2020-03-03,5039,5059,4907,4909,17035,-0.004865193594161821
2020-03-04,4888,4988,4883,4988,14064,0.016092890609085364
2020-03-05,5018,5040,4988,5018,4319,0.00601443464314344
2020-03-06,4945,4945,4763,4804,161373,-0.04264647269828614
