Date,Open,High,Low,Close,Volume,Change
2020-10-29,9606,9616,9551,9619,374582,
2020-10-30,9560,9560,9413,9463,342366,-0.01621790206882212
2020-11-02,9417,9459,9397,9458,615449,-0.000528373665856452
2020-11-03,9463,9505,9453,9488,772108,0.003171917953055603
2020-11-04,9605,10051,9585,9891,1112378,0.04247470489038796
2020-11-05,10043,10194,9989,10122,1451628,0.023354564755838636
2020-11-06,10208,10208,10082,10087,749463,-0.003457814661134151
2020-11-09,10280,10401,10280,10342,870875,0.025280063448002377
2020-11-10,9977,9982,9811,9846,1294999,-0.047959775672017035
2020-11-11,9747,9783,9713,9750,853177,-0.009750152346130414
2020-11-12,9942,9947,9876,9940,372916,0.019487179487179596
2020-11-13,9630,9955,9620,9960,771644,0.002012072434607548
2020-11-16,10049,10049,10007,10038,534720,0.007831325301204783
2020-11-17,10041,10041,9980,10005,506522,-0.0032875074716078867
2020-11-18,9962,9962,9900,9906,625959,-0.0098950524737631
2020-11-19,9881,9970,9881,9970,305800,0.006460730870179621
2020-11-20,10008,10048,9999,10048,350933,0.007823470411233657
2020-11-23,10001,10001,9980,9985,499396,-0.006269904458598763
2020-11-24,10005,10006,9980,10005,346173,0.0020030045067600533
2020-11-25,10097,10129,10067,10102,440650,0.009695152423788045
2020-11-26,10128,10149,10118,10132,384785,0.002969708968521001
2020-11-27,10117,10117,10078,10117,322099,-0.0014804579549940744
2020-11-30,10205,10225,10143,10152,440197,0.0034595235741821107
2020-12-01,10266,10312,10266,10303,157420,0.014873916469661186
2020-12-02,10342,10347,10281,10303,303079,0.0
2020-12-03,10300,10317,10281,10308,221040,0.0004852955449869967
2020-12-04,10309,10319,10158,10171,418470,-0.013290648040356956
2020-12-07,10195,10215,10168,10186,220909,0.0014747812407827077
2020-12-08,10177,10257,10177,10259,339182,0.007166699391321529
2020-12-09,10317,10322,10276,10308,391986,0.004776293985768509
2020-12-10,10099,10099,10057,10097,700586,-0.02046953822273967
2020-12-11,10155,10165,10099,10152,284803,0.005447162523521731
2020-12-14,10181,10185,10153,10181,375312,0.0028565799842394934
2020-12-15,10251,10251,10219,10236,311809,0.005402219821235565
2020-12-16,10313,10381,10283,10381,317740,0.014165689722547947
2020-12-17,10407,10444,10407,10449,380284,0.006550428667758457
2020-12-18,10483,10523,10483,10523,368342,0.007082017417934683
2020-12-21,10550,10606,10515,10596,506928,0.00693718521334219
2020-12-22,10539,10553,10498,10513,464134,-0.00783314458286144
2020-12-23,10596,10601,10535,10596,344875,0.007894987158755917
2020-12-24,10519,10529,10498,10513,491757,-0.00783314458286144
2020-12-28,10547,10568,10522,10553,397430,0.0038048130885570686
2020-12-29,10630,10630,10589,10611,404222,0.005496067468966137
2020-12-30,10603,10608,10527,10553,557281,-0.005466025822259968
2021-01-04,10500,10510,10453,10493,599817,-0.005685587036861506
2021-01-05,10378,10391,10348,10391,539133,-0.009720766225102428
2021-01-06,10400,10487,10283,10346,628582,-0.004330670772784151
2021-01-07,10313,10419,10313,10406,415773,0.0057993427411560106
2021-01-08,10528,10693,10528,10639,445344,0.022390928310590086
